 close,Short-Term Trend,Distance From S or R,Broken Thru S or R,Change In BTC Dominance,EMA,ATR,MACD,MACD Signal,MACD Histogram,RSI,Average Gain,Average Loss
128.798996,0,0.0,0.0,-0.8799999999999955,0.9877452972139799,0.06315653728276842,-0.02482349135586389,-0.027749142646642567,0.0029256512907786768,31.148594419390037,1.5982021298796913,3.5326943348571214
129.0,0,0.0,0.0,0.06999999999999318,0.9880453920431362,0.06483000265780729,-0.024480435340022214,-0.02706081086799418,0.0025803755279719667,29.853133366165068,1.5982021298796913,3.755346893858838
129.3000031,0,0.0,0.0,-0.28999999999999204,0.9876525304101555,0.0664025950271392,-0.025488638824874985,-0.026696147058261153,0.0012075082333861669,33.3971239842643,1.8866305113145354,3.7624502664298536
122.2919998,-1,-18.7919998,0.0,-1.0499999999999972,1.0383503858981664,0.06337605684255304,-0.03195211907034304,-0.028971210148654156,-0.0029809089216888845,40.062607369522865,2.2641607683082947,3.387395425786868
122.2220001,-1,-18.722000100000002,0.0,-0.8200000000000074,1.0337523992129196,0.06148962265614709,-0.035302886871668666,-0.03025081954223275,-0.005052067329435921,44.06166047676998,2.2641607683082947,2.8744580304589396
121.4199982,-1,-17.919998199999995,0.0,-1.1899999999999977,1.0351697909566144,0.06503599793450547,-0.03669492781023314,-0.03169949107301346,-0.0049954367372196775,40.665917422985274,2.171688042561052,3.168626845634649
121.6500015,0,0.0,0.0,-1.019999999999996,1.0287842520141164,0.06544148356275548,-0.04273023115296153,-0.033857691781381455,-0.008872539371580078,49.67501235845796,3.127702262688918,3.168626845634649
118.0,-1,-14.5,0.0,-1.3200000000000074,1.0525259183101792,0.06804079699152543,-0.047071914881284344,-0.03733837115247105,-0.009733543728813292,51.09643146791671,3.310709817815309,3.168626845634649
111.5,-1,-8.0,0.0,-1.2399999999999949,1.0986994072871838,0.0686280558167841,-0.060769764441049715,-0.04376599088635584,-0.017003773554693874,49.087160026686355,3.0513012094095417,3.164787086899909
108.3000031,-1,-4.800003099999998,0.0,-0.960000000000008,1.113674820115047,0.06949637027691434,-0.0684812750702509,-0.04974358904282401,-0.01873768602742689,54.17526066506497,3.0513012094095417,2.580976645742856
100.0,-1,0.0,3.5,-0.3100000000000023,1.1786285494140467,0.062461716878571424,-0.0879879900204898,-0.06069544478444169,-0.027292545236048113,55.83136155555052,3.0513012094095417,2.4139088882764854
106.3499985,-1,-2.849998499999998,0.0,-0.44999999999998863,1.093820489483919,0.05353039287671318,-0.09058979968388947,-0.06377508876838137,-0.0268147109155081,66.04282310681029,3.0513012094095417,1.5688847031077167
108.9000015,0,0.0,0.0,-0.10000000000000853,1.059113238797946,0.05218509794970021,-0.09033279870304738,-0.06789194450778764,-0.022440854195259725,56.324654045434414,2.484106488268937,1.9262295011276902
108.1500015,1,17.150001599999996,0.0,0.3299999999999983,1.0575969252723252,0.050990950108440694,-0.08995144333604102,-0.07268049860667634,-0.017270944729364676,55.153604213091235,2.36894175473047,1.9262295011276902
104.0,0,0.0,0.0,0.9699999999999989,1.0864925754549781,0.048307277355769236,-0.09151723497446987,-0.07876803186668471,-0.012749203107785156,50.15434923218724,2.082348084458724,2.069531296566817
99.97889709,-1,0.0,3.521102909999996,0.9799999999999898,1.11283201073443,0.05218201067274846,-0.08443236018086317,-0.08243530726095785,-0.0019970529199053065,53.24202917366849,2.082348084458724,1.8287501903015757
99.98809814,-1,0.0,3.5119018599999947,0.8100000000000023,1.097698992141119,0.053098747745761316,-0.07325748221705014,-0.08059367359882269,0.007336191381772558,48.375659137736704,2.082348084458724,2.222188787131587
99.51000214,-1,0.0,3.9899978600000026,0.6099999999999994,1.0892431705505667,0.054248677429913454,-0.060279871225420084,-0.07684068309414936,0.016560811868729278,41.966235326932754,1.8352756946029063,2.5379440624361
101.6999969,0,0.0,0.0,0.28999999999999204,1.0570158741221323,0.05881001982185339,-0.0445308107050015,-0.06905496664219583,0.02452415593719433,38.43621140210222,1.8183681868309938,2.9125043952974856
107.4000015,1,17.900001599999996,0.0,0.25,1.0007949255501212,0.05217192104574997,-0.03352279822296426,-0.05901658791540006,0.025493789692435796,31.92533068167863,1.8207354792965529,3.8823706136387353
108.25,1,17.050003099999998,0.0,-0.20000000000000284,0.9938783030445453,0.05805192958099638,-0.02342767792124628,-0.05152807881298902,0.028100400891742736,26.436052633722227,1.3951746413871535,3.8823706136387353
110.1500015,1,15.150001599999996,0.0,-0.45999999999999375,0.9798367213878711,0.05984222701725779,-0.015878582568212823,-0.04368712427068058,0.02780854170246776,21.771631442558146,1.4408756515623011,5.177257929119879
109.5,0,0.0,0.0,-0.539999999999992,0.9875660348847356,0.06521689554468363,-0.009395302751625539,-0.03703622441477188,0.027640921663146346,22.395585122017323,1.4940866551541927,5.177257929119879
108.3000031,0,0.0,0.0,-0.45000000000000284,0.9987074240803484,0.06972397886425229,-0.010014455261827959,-0.03196016866886103,0.021945713407033076,18.051910256656896,1.4940866551541927,6.782525813618894
107.5999985,0,0.0,0.0,-0.39000000000000057,1.0045106829071389,0.07374574672640778,-0.009192106899607186,-0.027572892860711826,0.01838078596110464,17.849744052755597,1.650233073670504,7.594902704148924
102.7369995,-1,-1.756996099999995,0.0,-0.03999999999999204,1.0451174880201737,0.07726844633167292,-0.010947756948273796,-0.025291983774421874,0.014344226826148077,22.19106549469798,2.5007139638806923,8.768298623541838
103.9499969,-1,-2.969993500000001,0.0,0.030000000000001137,1.0285323678697853,0.07658668816317066,-0.010670042945741707,-0.02213148893067426,0.011461445984932555,18.873230730525748,2.2251805808206,9.564960771192709
104.0,-1,-3.019996599999999,0.0,0.10000000000000853,1.0242994704301154,0.08211511566620878,-0.009771884774032732,-0.019651055460467883,0.009879170686435153,18.17243840827001,2.1242067722764144,9.564960771192709
101.4369965,0,0.0,0.0,0.1700000000000017,1.0434896745794426,0.08580956458876562,-0.006082091489258993,-0.01733448045193902,0.011252388962680026,26.823458998057504,3.5061145218288674,9.564960771192709
94.64920044,-1,-2.3162002600000022,0.0,0.14999999999999147,1.1025473387966662,0.09681592867860167,-0.004022182846805575,-0.015666538941138165,0.011644356094332592,22.36513802661257,3.2668670878277988,11.340094353413967
94.9940033,-1,-2.6610031200000037,0.0,0.2400000000000091,1.085406001578351,0.09886902516568791,-6.363315144262505e-06,-0.012489011534359074,0.012482648219214812,21.192247134918787,3.4414823736512896,12.797863797339264
96.61399841,-1,-4.2809982299999945,0.0,0.2600000000000051,1.0582454019115317,0.09864549359590645,0.002349678496056936,-0.009353743870484162,0.011703422366541098,22.941974825718304,3.810223119493097,12.797863797339264
88.05000305,-1,0.0,4.282997129999998,0.36999999999999034,1.1396835952823718,0.1061489377362216,0.0028489976678070378,-0.007641013087692706,0.010490010755499744,27.476866925752915,4.021243868199646,10.613772122035773
90.13400269,-1,0.0,2.1989974899999964,0.5300000000000011,1.098221783563119,0.10284726137653155,0.007950273293895211,-0.004381420749811249,0.012331694043706461,27.404238917850577,4.121385278190921,10.917840188152285
77.52999878,-1,0.0,14.8030014,0.4200000000000017,1.2398578165613567,0.11015873907013991,0.015329643342508942,-0.001009035818678192,0.016338679161187135,33.440700060910785,4.29684015265266,8.552293223222105
80.52580261,-1,0.0,11.80719757,0.39000000000000057,1.1679005027511484,0.10738660821047712,0.025909102156350786,0.004404623127991056,0.021504479028359728,37.97144629455735,4.074481538369831,6.65590125180018
68.43099976,-1,0.0,23.902000419999993,0.28000000000000114,1.324411094262779,0.11843400014815575,0.038205595967110456,0.011787612026436326,0.026417983940674128,37.906429355145214,4.27457727331361,7.002077758647088
70.27729797,-1,0.0,22.055702209999993,-3.180000000000007,1.2510011175635873,0.11090016355797742,0.04029295269790027,0.01724093646410749,0.02305201623379278,47.55606073636306,4.0980490170715065,4.519252234581559
74.56109619,-1,0.0,17.77190399,-2.75,1.1552431283871392,0.10070513850061236,0.04036384232593574,0.021073075500184033,0.01929076682575171,50.9013832527787,4.249142760301819,4.0986515210448635
76.51599884,1,38.47399906000001,0.0,-2.3400000000000034,1.1089641723880033,0.0930190109917522,0.04018875248574249,0.024465495106993067,0.01572325737874942,46.11703790388804,3.5079301545022763,4.0986515210448635
76.69400024,1,38.29599766000001,0.0,-2.4000000000000057,1.0922049650234338,0.09228090865735088,0.04149248840377852,0.027825467606628566,0.013667020797149952,53.66532105777291,3.895376447631433,3.3632709821266054
86.76000214,1,28.22999576000001,0.0,-2.3700000000000045,0.9700878708970745,0.0751444716036617,0.03821736626452187,0.027321171424071186,0.010896194840450686,55.962872646384376,4.274082279178864,3.3632709821266054
88.98000336,1,26.009994540000008,0.0,-2.3800000000000097,0.9531000925294016,0.07187625292115488,0.03848995771929554,0.02900961034998115,0.009480347369314388,51.517717441071504,3.1725238791922137,2.9855980966525095
93.59490204,1,21.395095860000012,0.0,-2.1299999999999955,0.9186247104161701,0.05736941775637762,0.03708837223116773,0.029481057559219294,0.00760731467194844,52.87658453446898,3.3501016126276046,2.9855980966525095
98.1339035,1,16.856094400000003,0.0,1.230000000000004,0.892650706374223,0.050208361978444215,0.03229228322835012,0.028952429439003214,0.0033398537893469028,53.384573226363074,3.0875968098763766,2.696090542618218
94.69129944,1,20.29869846000001,0.0,0.8200000000000074,0.9350901187020066,0.052589688253380916,0.030415083202715316,0.03008703756715842,0.0003280456355568957,52.37843936102157,2.8673646849011276,2.606957803284598
98.40019989,1,16.58979801000001,0.0,0.28000000000000114,0.9131987407349016,0.047163086633266973,0.0267968145473184,0.028521760438892742,-0.001724945891574343,57.66754205670506,3.2682731020690095,2.3991664757359272
97.45079803,0,0.0,0.0,0.6700000000000017,0.9324827336965953,0.050407343075564076,0.026431191145073665,0.028325942244883346,-0.0018947510998096838,54.8376319341268,2.9131468029578222,2.3991664757359272
98.5,1,16.489997900000006,0.0,0.8599999999999994,0.9328767682728117,0.052534666366932554,0.026690831615464473,0.02775754237763561,-0.001066710762171137,56.71580045484574,3.3497059428197855,2.556418833619987
90.58000183,-1,0.0,1.7529983499999986,1.0600000000000023,1.012518346684115,0.05112630974209376,0.031236823015159575,0.030395016349195343,0.0008418066659642294,59.385313513143,3.5638217352881045,2.437361931948693
92.16999817,-1,0.0,0.1630020099999996,-0.3199999999999932,0.995711476412791,0.04977076464694662,0.03513433487047673,0.030923411977426936,0.004210922893049794,69.19807048226261,3.5638217352881045,1.5863532774698177
89.39009857,-1,0.0,2.9429016099999927,-0.6400000000000006,1.023119744095832,0.05127789269136338,0.037102735256474735,0.032928614463370934,0.004174120793103799,72.48940719984168,3.7689976153943774,1.4303794535942747
90.75730133,0,0.0,0.0,-0.05000000000001137,1.0066794661028624,0.04930677656776276,0.035927723756902424,0.03313159691043717,0.002796126846465254,76.85400073417729,3.7689976153943774,1.1351031202727102
91.61000061,0,0.0,0.0,-0.2599999999999909,0.9976681173911215,0.04950855028864361,0.038633225077545956,0.03398521333182824,0.004648011745717719,76.15955682761903,3.62614696247626,1.1351031202727102
95.5585022,1,19.4314957,0.0,-0.5099999999999909,0.962251654990965,0.04492565915590203,0.038898104158450686,0.03384436937740157,0.005053734781049119,72.4779999225932,3.2576147795005546,1.237010876532587
94.51000214,1,20.47999576000001,0.0,-0.5799999999999983,0.9765366786643205,0.04316429299756472,0.044998162732514,0.036375505341996024,0.008622657390517973,68.1288125485046,2.644271797403511,1.237010876532587
96.90000153,1,18.08999637000001,0.0,-0.5999999999999943,0.9587906898729607,0.043592878399115846,0.04953500752018256,0.03828965606282949,0.011245351457353076,70.99602480598952,2.644271797403511,1.0802632094922968
96.02020264,0,0.0,0.0,0.5699999999999932,0.9718989809061813,0.04573739954832847,0.05562429325283604,0.04203725107683132,0.013587042176004729,65.79297102898916,2.6626067554205446,1.384340378563371
94.11599731,0,0.0,0.0,0.9500000000000028,0.9926879006572245,0.04476162999135034,0.05878520804875453,0.04606725863719794,0.012717949411556588,67.2407568404636,2.6626067554205446,1.297204050602778
99.7559967,1,15.234001200000009,0.0,-0.01999999999999602,0.9450215816068487,0.03926509231385099,0.054215835006605685,0.04561333527915538,0.008602499727450308,65.82668741549594,2.3100271486107404,1.1992291109818518
101.1999969,1,13.790001000000004,0.0,0.5699999999999932,0.9406656420497845,0.03902597500968896,0.05308817793133991,0.04658762659786586,0.006500551333474047,59.70490471546962,1.776887715430631,1.1992291109818518
107.9899979,1,7.0,0.0,0.14999999999999147,0.8973174706530676,0.0347069179820773,0.050449435948276965,0.04501658602447319,0.0054328499238037765,57.504282219839034,1.6227707836562602,1.1992291109818518
106.0899963,1,8.90000160000001,0.0,0.21999999999999886,0.9249361215087252,0.03501205210779546,0.049780169918375396,0.04661427660629665,0.003165893312078753,44.87049437065089,0.9760654019865759,1.1992291109818518
104.0,0,0.0,0.0,0.45999999999999375,0.9510539142383083,0.03520467239010988,0.053887663418415985,0.04881836678129233,0.00506929663712365,51.84529695926356,1.197149302837678,1.1119305424920056
104.5009995,-1,-3.2900010000000037,0.0,0.9699999999999989,0.9536284489796948,0.03298123362515234,0.05247898347094559,0.04936325380596079,0.0031157296649848027,51.10237554241966,1.197149302837678,1.1454997230259714
104.0049973,0,0.0,0.0,0.9699999999999989,0.9637528147955428,0.03433832796362042,0.05104638582176181,0.04988821179412198,0.0011581740276398343,49.1058522761338,1.197149302837678,1.2407460748982078
105.1439972,0,0.0,0.0,1.2600000000000051,0.9595376819152112,0.0341436631384656,0.05703528687787714,0.050885285109907634,0.006150001767969504,52.21969890952222,1.523484865900019,1.3939675471053972
106.2200012,0,0.0,0.0,0.8599999999999994,0.9565085926131188,0.03952780794303792,0.06228448691989058,0.05275275288895681,0.00953173403093377,53.078073234066615,1.5768557825909784,1.3939675471053972
106.75,0,0.0,0.0,0.25,0.9581917065525591,0.0417925775175644,0.0680459606434501,0.055601866415665537,0.012444094227784556,59.06486319013005,2.011340595823039,1.3939675471053972
106.75,0,0.0,0.0,0.06999999999999318,0.9637661456788846,0.04529341545667446,0.07016604192656056,0.05851470151784455,0.011651340408716012,61.365257029846546,2.214099803523234,1.3939675471053972
103.0,-1,-1.7890014999999977,0.0,-0.5699999999999932,0.9990074230847069,0.04514633356449374,0.07432593843723746,0.06338126059641763,0.010944677840819834,55.408193780144714,2.1651181719472943,1.7424594338817465
102.8000031,-1,-1.5890045999999955,0.0,-0.9699999999999989,1.0008241888275604,0.04505420264358504,0.06709882413236294,0.06422341964800453,0.0028754044843584134,62.48020847196843,2.1651181719472943,1.3001682361777178
103.0,-1,-1.7890014999999977,0.0,-1.2399999999999949,0.9990300882086514,0.0462704683772538,0.06020092837349881,0.06331915840407815,-0.0031182300305793434,52.59218289897469,2.1651181719472943,1.951687886676114
105.0,0,0.0,0.0,-0.9500000000000028,0.9826674845151646,0.046329259591836716,0.04764913567637856,0.05922029049238086,-0.011571154816002302,53.826702744913696,2.2751878243954455,1.951687886676114
106.6360016,1,1.1339949999999988,0.0,-0.75,0.9719126100236924,0.04449650319329194,0.04132528197040001,0.054914446156645834,-0.013589164186245822,53.99561098118312,2.2907070854162828,1.951687886676114
109.0,1,0.0,-1.230003400000001,0.060000000000002274,0.9573892173015941,0.045159246199213625,0.03385916390624797,0.049750599520502425,-0.01589143561425446,55.552396769973065,2.372108232473119,1.8979293723765076
112.5619965,1,2.433006199999994,0.0,0.19000000000001194,0.9368138229592488,0.042274483377700206,0.03129199848686385,0.04479940299405658,-0.013507404507192736,59.239699802729604,2.7583890629416077,1.8979293723765076
109.9899979,1,5.005004799999995,0.0,0.35999999999999943,0.9642241849666572,0.04147390010736862,0.02958922039133069,0.042595435417826205,-0.013006215026495516,56.90510698244729,2.7600956197098845,2.090252206823948
108.9940033,0,0.0,0.0,0.3100000000000023,0.9766306202125733,0.04904660127690319,0.034430409600183974,0.04127382223826981,-0.006843412638085834,61.32478492326981,2.7600956197098845,1.7406875842807108
113.5,0,0.0,0.0,0.4299999999999926,0.9461435850515675,0.04876399786028946,0.03463564376827956,0.03863531636416934,-0.003999672595889784,64.50390036354142,3.465088594859541,1.9068169415970746
113.5,1,1.4950027000000006,0.0,0.01999999999999602,0.9533244403780251,0.05399495852737569,0.03677290903708616,0.0382628348987527,-0.0014899258616665415,62.62046134500404,3.1944149360794545,1.9068169415970746
119.0,1,0.0,-4.004997299999999,-1.25,0.9213614631808269,0.051690874489795896,0.032409494653301556,0.035677406567691784,-0.003267911914390234,63.95719613754729,3.38360649181257,1.9068169415970746
121.2050018,1,0.0,-6.2099991000000045,-1.789999999999992,0.917319781842391,0.05065443641734968,0.030165073443293264,0.03405569572329775,-0.0038906222800044916,62.36471352605537,3.186959178197282,1.9232369535716891
123.3000031,1,0.0,-8.305000399999997,-2.0600000000000023,0.9148357173193368,0.058864551816289204,0.028913556368586085,0.03256435317258953,-0.003650796804003445,61.42341122899615,3.06226595076311,1.9232369535716891
121.1500015,0,0.0,0.0,-1.710000000000008,0.9402614885146022,0.0638653320316184,0.02846257398286211,0.032206322786115266,-0.003743748803253153,54.89809441604393,3.2534063026201494,2.6728582375736964
118.5009995,0,0.0,0.0,-1.519999999999996,0.9664429588045635,0.06808621655790938,0.02786708365812021,0.03191443373779603,-0.004047350079675823,56.93393859468077,3.2534063026201494,2.4609468282628573
120.0449982,-1,-2.025001599999996,0.0,-1.6099999999999994,0.960144366884037,0.06965601486069602,0.025033110899343847,0.030209786680597473,-0.005176675781253628,53.04227996342203,3.2534063026201494,2.8802031592349953
122.1110001,0,0.0,0.0,-1.4699999999999989,0.9513796862959532,0.06871908603284436,0.02071736079882979,0.027902404833971176,-0.007185044035141383,56.23198225817425,3.7004082274273835,2.8802031592349953
120.0559998,0,0.0,0.0,-0.46999999999999886,0.9719758707633261,0.07375367049335918,0.017989328830776655,0.026301874329807608,-0.008312545499030953,58.89730362778654,3.967652901494629,2.768908294191028
126.5,1,0.0,-11.5049973,0.05999999999998806,0.9328010299328418,0.06810841050254089,0.0156519511184145,0.0231000207013367,-0.0074480695829222,57.868849042775786,4.016305705460458,2.9240530054785916
122.6200027,0,0.0,0.0,-0.20000000000000284,0.9673415212022111,0.07600717683373061,0.012752380761599772,0.021615245712753785,-0.008862864951154015,58.488730675315466,3.7931550356401784,2.692119976903457
122.3899994,0,0.0,0.0,-1.4699999999999989,0.9732714910263516,0.07777246638572749,0.01081329966374636,0.019487353130903058,-0.0086740534671567,62.02662219369558,4.31342758312982,2.640727633738073
133.4900055,1,0.0,-18.495002799999995,-1.1200000000000045,0.9066961319616196,0.06624894315188472,0.008970717296546329,0.01608769077959199,-0.00711697348304566,60.05548276893099,4.31342758312982,2.8689767274410074
135.3500061,1,0.0,-20.3550034,-0.5300000000000011,0.908338017701308,0.06471054529195173,0.008111919248896676,0.014315672856731418,-0.006203753607834741,53.06696014010553,3.2439380464699497,2.8689767274410074
138.3399963,1,0.0,-23.344993599999995,0.0799999999999983,0.9035450213600743,0.05927426669820056,0.010396180984893382,0.013284246810292982,-0.0028880658253996,53.47549680876722,3.501576647318612,3.046425440143125
135.8500061,0,0.0,0.0,0.14000000000000057,0.9307585920203449,0.055807359605684524,0.013015640378238833,0.013425314734845675,-0.00040967435660684096,51.476795546011395,3.2318603293629926,3.046425440143125
136.7700043,0,0.0,0.0,1.0200000000000102,0.9345647113486206,0.056753265327323936,0.016164087438901013,0.013900823812457665,0.0022632636264433466,47.267776861891015,2.8640504746712225,3.195152358242891
126.7399979,-1,-5.75,0.0,1.2000000000000028,1.007388081742072,0.05097050570263802,0.017248812662255492,0.015450493251121102,0.001798319411134391,46.25121107537623,2.749451087099309,3.195152358242891
126.4300003,-1,-5.440002399999997,0.0,1.769999999999996,1.008543710511604,0.04754185353856124,0.016423924907705792,0.015675486413508504,0.0007484384941972863,55.5863994819905,2.749451087099309,2.19681474900707
119.1500015,-1,0.0,1.839996400000004,1.4299999999999926,1.0608098140858118,0.05089624766571474,0.004423240909808,0.014191248111547174,-0.009768007201739176,53.95190421900708,2.749451087099309,2.3466639192190146
124.1500015,0,0.0,0.0,0.75,1.015675318760271,0.045906466967357555,0.0005227801899268477,0.011000325435315378,-0.010477545245388529,60.29335334942752,2.749451087099309,1.8106719353588787
121.6600037,-1,-0.6700057999999984,0.0,0.5600000000000023,1.0316012661871543,0.048677832530053464,0.0010790116419271707,0.009196176339634243,-0.008117164697707072,54.52973183423999,2.171428915153258,1.8106719353588787
127.1100006,1,0.0,-12.114997900000006,0.4000000000000057,0.9890540856973298,0.045329151589306844,0.0011413808692033857,0.0072697793897930135,-0.006128398520589628,53.17359771112344,2.0221939714408648,1.7808098847714817
125.9100037,0,0.0,0.0,-0.30000000000001137,0.9986829759439575,0.04475704425019294,0.0015101523298901884,0.006173282220049475,-0.004663129890159286,47.66150174377615,1.6956184631816413,1.8620085547355243
135.25,1,0.0,-20.2549973,-0.2400000000000091,0.9390877651514475,0.035265398310007925,0.0004358697764431169,0.0046847516982391505,-0.004248881921796034,44.556733591743175,1.6026662416076156,1.994245184378526
133.1300049,1,0.0,-18.135002199999988,0.5,0.9601697600365835,0.03762113880052253,-0.0008975590826273103,0.0036279704571379723,-0.004525529539765283,27.480924622141146,0.7557142904045713,1.994245184378526
134.9799957,1,0.0,-19.98499299999999,0.4200000000000017,0.9540753277514631,0.037661155550664446,0.0008608299671964732,0.003034763356736342,-0.002173933389539869,25.214923753565003,0.686478652639144,2.0360306809141115
129.2200012,-1,-8.230003300000007,0.0,1.0600000000000023,0.9970562202645512,0.03717858374168076,0.0022562136342439976,0.002987273316780656,-0.0007310596825366582,31.209135669090756,0.9237092507141035,2.0360306809141115
130.3699951,0,0.0,0.0,1.0300000000000011,0.9898263612180327,0.03834088776459579,0.003454318671225978,0.0030596017941525054,0.0003947168770734727,38.106752725366704,0.906840640626171,1.472896743878151
131.7200012,0,0.0,0.0,1.6899999999999977,0.9823906958806368,0.04072980733793505,0.006922560608712691,0.0038071071249476452,0.003115453483765045,40.744020744266024,1.0127540923378828,1.472896743878151
131.6600037,0,0.0,0.0,1.8700000000000045,0.9851265887128141,0.038149686705934244,0.011374393482019227,0.005321952316175481,0.006052441165843745,37.106918013738444,1.0522610640953587,1.7834933461894569
131.4700012,0,0.0,0.0,1.730000000000004,0.9883436011782065,0.05378686191112622,0.016201671198008687,0.007504049187457918,0.008697622010550767,43.17898097593427,1.1771435525324199,1.5490522166278082
